"atopid","dem.prop","joint.democ","avg.democ","max.democ","min.democ","avg.democ.weight","max.threat","min.threat","mean.threat","maxcap.democ.min","maxcap.democ.max","maxcap.cons","maxcap.rec","maxcap.comp","maxcap.open","prop.open","prop.cons","maxcap.cont.std","maxcap.inc.std","maxcap.comp.lied","maxcap.open.lied","maxcap.lied","maxcap.poly"
4940,0.5,0,-2,6,-10,1.66671412116427,0.306961,0.213892,0.2604265,0,6,0,0,0,0,0,0,0.935082762402193,0.620104527875908,1,1,6,0.422
4945,0,0,-2.5,5,-6,-0.182964362107428,0.27065501,0.213892,0.251515177272727,0,0,0,0,0,0,0,0,-0.288104147075137,0.13575774644143,0,0,0,0.154
4948,0.5,0,-0.5,6,-7,2.44238002753466,0,0,0,0,6,0,1,0,1,0.5,0,0.750131638656539,1.03310389440104,1,1,6,0.376
4950,0,0,-4,-1,-7,-3.13854436418155,0,0,0,-7,0,0,0,0,0,0,0,-0.928230678216957,0.964905830128016,0,1,3,0.306
4951,0,0,-5,-1,-9,-4.07265008913195,0,0,0,-9,0,0,0,0,0,0,0,-1.17049160539925,0.931763530050168,0,1,3,0.164
4952,1,1,9,10,8,4.64222129650399,0.161024,0.070259,0.1156415,0,10,1,1,1,2,1,0.5,1.7182654376852,0.924723325828758,1,1,6,0.9
4953,0.228571428571429,0,1.28125,9,-7,0.0520882137524585,0.503476,0.16368599,0.324013285714286,0,9,1,1,0,1,0.166666666666667,0.0333333333333333,1.32589197620644,1.18437519088992,1,1,6,0.764
4955,0,0,-7,-7,-7,-3.5,0.22847299,0,0.114236495,-7,0,0,0,0,0,0,0,-0.928230678216957,0.964905830128016,0,1,3,0.306
4957,1,1,7,8,6,3.01612049881866,0.306961,0.28116,0.2940605,0,6,0,0,0,0,0.5,0,0.935082762402193,0.620104527875908,1,1,6,0.422
4958,1,1,6.5,7,6,3.00474471783591,0.306961,0.28116,0.2940605,0,6,0,0,0,0,0,0.5,0.935082762402193,0.620104527875908,1,1,6,0.422
4960,0,0,-6,-6,-6,-1.49926421790692,0.25543299,0.21468499,0.23505899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4965,0,0,-8.83333333333333,-7,-10,-1.55519495091164,0.486697,0.319653,0.446471666666667,-10,0,0,0,0,0,0,0,-0.876656889849825,-1.91475479496813,0,0,0,0.021
4968,0.5,0,4.5,6,3,2.70131651001409,0.293019,0.175661,0.23434,0,6,0,0,0,0,0,0,0,0,1,1,6,0.381
4970,1,1,7,8,6,3.91741993344505,0,0,0,0,8,0,1,0,1,0.5,0,0,0,1,1,6,0.622
4975,0,0,-1,5,-7,-2.20507197133502,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,1,3,0.255
4978,0.5,0,2.5,6,-1,2.91960775453025,0,0,0,0,6,0,1,0,1,0.5,0,0,0,1,1,6,0.392
4980,0.5,0,-0.5,6,-7,-1.91144903774463,0.424319,0.293019,0.358669,-7,0,0,0,0,0,0,0,0,0,0,0,0,0.098
4985,0.357142857142857,0,2.76923076923077,10,-9,0.284327168010637,0.26277599,0.16180199,0.224065563571429,0,9,1,1,0,1,0.181818181818182,0.272727272727273,0,0,1,1,6,0.764
4988,0,0,5,5,5,2.5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,3,0.463
4990,1,1,7,8,6,3.00874819674924,0.293019,0,0.1465095,0,6,0,0,0,0,0.5,0.5,0,0,1,1,6,0.381
4995,0.5,0,7.5,10,5,4.90613504097164,0.163955,0,0.0819775,0,10,1,1,1,2,0.5,0.5,0,0,1,1,6,0.896
4998,0.5,0,0.5,10,-9,4.82513469690006,0.42833599,0,0.214167995,0,10,1,1,1,2,0.5,0.5,0,0,1,1,6,0.826
4999,0,0,1,5,-3,1.09358728418745,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,3,0.466
5000,0.5,0,-1.5,6,-9,2.89386497464751,0.29051301,0,0.145256505,0,6,0,0,0,0,0,0,0,0,1,1,6,0.358
5005,0,0,-8,-7,-9,-3.71955276289041,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,1,3,0.257
5010,0,0,-7,-7,-7,-7,0.434497,0.434497,0.434497,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0.1
5015,0,0,-5,-3,-7,-3.4949683610701,0.434497,0,0.2172485,-7,0,0,0,0,0,0,0,0,0,0,0,0,0.1
5020,0.5,0,0.5,10,-9,-3.16388996512979,0,0,0,-9,0,0,0,0,0,0.5,0.5,0,0,0,1,3,0.164
5025,1,1,7,8,6,3.05619593753427,0,0,0,0,6,0,1,0,1,0.5,0.5,0,0,1,1,6,0.389
5027,0.5,0,3.5,8,-1,1.85935292455496,0,0,0,0,8,1,1,0,1,0.5,0.5,0,0,1,1,6,0.521
5030,0,0,-6.5,-6,-7,-3.48912688125724,0.434497,0,0.2172485,-7,0,0,0,0,0,0,0,0,0,0,0,0,0.1
5032,0.5,0,3.5,10,-3,3.90084701482276,0.806934,0.35153201,0.579233005,0,10,1,1,1,2,0.5,0.5,0,0,1,1,6,0.847
5035,1,1,7,8,6,3.06700853866614,0.28215399,0.117467,0.199810495,0,6,0,0,0,0,0.5,0,0,0,1,1,6,0.343
5040,0,0,-4.5,-3,-6,-2.84592560623634,0.141339,0.141339,0.141339,-6,0,0,0,0,0,0,0,0,0,0,1,3,0.253
5045,0.5,0,-1.5,6,-9,2.59598731855287,0.178229,0.133828,0.1560285,0,6,0,0,0,0,0,0,0,0,0,1,3,0.322
5050,1,1,7.5,9,6,3.27266854487053,0.77253902,0.106815,0.43967701,0,6,0,1,0,1,1,0.5,0,0,1,1,6,0.359
5055,0.4,0,1.77777777777778,8,-5,0.179449903978683,0.67737597,0.399059,0.601108586,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0
5060,0,0,-6,-5,-7,-3.42407963880164,0.423472,0.277491,0.3504815,-7,0,0,0,0,0,0,0,0,0,0,0,0,0.1
5065,0,0,-6.5,-6,-7,-3.14996963494456,0.134389,0.134389,0.134389,-6,0,0,0,0,0,0,0,0,0,0,1,3,0.244
5070,0,0,-8,-7,-9,-3.51321438505541,0.423472,0.134389,0.2789305,-7,0,0,0,0,0,0,0,0,0,0,0,0,0.1
5075,0.5,0,-1.5,6,-9,2.60065854965924,0.17129301,0.134389,0.152841005,0,6,0,0,0,0,0,0,0,0,0,1,3,0.318
5080,0.5,0,1,9,-7,-3.49804498327946,0.404723,0.067950003,0.2363365015,-7,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0.101
5085,0,0,-1.5,4,-7,-2.72510015469438,0.14155801,0.141558,0.141558005,-7,0,0,0,0,0,0,0,0,0,0,1,3,0.22
5090,0.181818181818182,0,0.727272727272727,8,-4,0.0894917491455327,0.905275,0.459957,0.663375812727273,0,5,0,0,0,0,0.0909090909090909,0,0,0,0,1,3,0.259
5095,1,1,9,10,8,4.34475358955231,0.249768,0.108601,0.1791845,0,8,0,1,0,1,1,0.5,0,0,1,1,6,0.696
6005,0,0,-5,-3,-7,-3.4962653091703,0.400708,0.144711,0.2727095,-7,0,0,0,0,0,0,0,0,0,0,0,0,0.104
6010,0,0,-5,-3,-7,-3.1008497445025,0.144711,0.144711,0.144711,-7,0,0,0,0,0,0,0,0,0,0,1,3,0.215
6015,0,0,-7,-7,-7,-3.5,0.144711,0.144711,0.144711,-7,0,0,0,0,0,0,0,0,0,0,1,3,0.222
6020,0,0,-3,4,-9,-0.840904360406106,0.400708,0.144711,0.190851998333333,-7,0,0,0,0,0,0,0,0,0,0,0,0,0.104
6025,0,0,-9,-9,-9,-4.5,0.144711,0.144711,0.144711,-9,0,0,0,0,0,0,0,0,0,0,1,3,0.167
